Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","162.866","44,97%"
"GALICIA","MULLERES","199.264","55,03%"

"A.S. A CORUÑA E CEE","HOMES","35.873","44,74%"
"A.S. A CORUÑA E CEE","MULLERES","44.305","55,26%"
"A.S. FERROL","HOMES","11.580","44,28%"
"A.S. FERROL","MULLERES","14.573","55,72%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.075","44,31%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.718","55,69%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.673","43,95%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.091","56,05%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.646","45,2%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.607","54,8%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.400","45,62%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.510","54,38%"
"A.S. VIGO","HOMES","37.496","45,83%"
"A.S. VIGO","MULLERES","44.327","54,17%"
"SEN A.S. ASIGNADA","HOMES","123","48,05%"
"SEN A.S. ASIGNADA","MULLERES","133","51,95%"
