Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","54.571","46,73%"
"GALICIA","MULLERES","62.204","53,27%"

"A.S. A CORUÑA E CEE","HOMES","12.964","46,97%"
"A.S. A CORUÑA E CEE","MULLERES","14.638","53,03%"
"A.S. FERROL","HOMES","3.767","45,77%"
"A.S. FERROL","MULLERES","4.463","54,23%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","5.773","46,77%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","6.571","53,23%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","6.545","46,23%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","7.611","53,77%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","6.246","47,24%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","6.975","52,76%"
"A.S. SANTIAGO E BARBANZA","HOMES","8.075","47,26%"
"A.S. SANTIAGO E BARBANZA","MULLERES","9.013","52,74%"
"A.S. VIGO","HOMES","11.201","46,41%"
"A.S. VIGO","MULLERES","12.933","53,59%"
