Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","152.272","45,24%"
"GALICIA","MULLERES","184.319","54,76%"

"A.S. A CORUÑA E CEE","HOMES","33.185","45,15%"
"A.S. A CORUÑA E CEE","MULLERES","40.317","54,85%"
"A.S. FERROL","HOMES","10.511","44,76%"
"A.S. FERROL","MULLERES","12.971","55,24%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","16.729","44,29%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","21.040","55,71%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","18.336","44,23%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","23.121","55,77%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","17.596","45,46%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","21.111","54,54%"
"A.S. SANTIAGO E BARBANZA","HOMES","20.202","45,86%"
"A.S. SANTIAGO E BARBANZA","MULLERES","23.846","54,14%"
"A.S. VIGO","HOMES","35.643","46%"
"A.S. VIGO","MULLERES","41.842","54%"
"SEN A.S. ASIGNADA","HOMES","70","49,65%"
"SEN A.S. ASIGNADA","MULLERES","71","50,35%"
