Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","90.905","47,59%"
"GALICIA","MULLERES","100.111","52,41%"

"A.S. A CORUÑA E CEE","HOMES","20.109","47,52%"
"A.S. A CORUÑA E CEE","MULLERES","22.207","52,48%"
"A.S. FERROL","HOMES","5.776","47,55%"
"A.S. FERROL","MULLERES","6.372","52,45%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","9.618","47,68%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","10.553","52,32%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","11.145","47,32%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","12.408","52,68%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","10.792","47,63%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","11.867","52,37%"
"A.S. SANTIAGO E BARBANZA","HOMES","12.020","47,76%"
"A.S. SANTIAGO E BARBANZA","MULLERES","13.150","52,24%"
"A.S. VIGO","HOMES","21.445","47,66%"
"A.S. VIGO","MULLERES","23.554","52,34%"
