Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","53.023","46,61%"
"GALICIA","MULLERES","60.740","53,39%"

"A.S. A CORUÑA E CEE","HOMES","12.520","46,83%"
"A.S. A CORUÑA E CEE","MULLERES","14.217","53,17%"
"A.S. FERROL","HOMES","3.690","45,76%"
"A.S. FERROL","MULLERES","4.374","54,24%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","5.588","46,67%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","6.386","53,33%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","6.371","46,09%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","7.453","53,91%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","6.007","47%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","6.775","53%"
"A.S. SANTIAGO E BARBANZA","HOMES","7.929","47,19%"
"A.S. SANTIAGO E BARBANZA","MULLERES","8.873","52,81%"
"A.S. VIGO","HOMES","10.918","46,3%"
"A.S. VIGO","MULLERES","12.662","53,7%"
