Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","160.079","44,98%"
"GALICIA","MULLERES","195.796","55,02%"

"A.S. A CORUÑA E CEE","HOMES","35.052","44,76%"
"A.S. A CORUÑA E CEE","MULLERES","43.264","55,24%"
"A.S. FERROL","HOMES","11.277","44,31%"
"A.S. FERROL","MULLERES","14.172","55,69%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","17.767","44,26%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.378","55,74%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.336","43,94%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","24.670","56,06%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.368","45,19%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.277","54,81%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.112","45,65%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.138","54,35%"
"A.S. VIGO","HOMES","37.047","45,84%"
"A.S. VIGO","MULLERES","43.765","54,16%"
"SEN A.S. ASIGNADA","HOMES","120","47,62%"
"SEN A.S. ASIGNADA","MULLERES","132","52,38%"
