Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","171.756","45,2%"
"GALICIA","MULLERES","208.260","54,8%"

"A.S. A CORUÑA E CEE","HOMES","38.091","44,84%"
"A.S. A CORUÑA E CEE","MULLERES","46.854","55,16%"
"A.S. FERROL","HOMES","12.419","44,62%"
"A.S. FERROL","MULLERES","15.411","55,38%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.391","44,78%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.910","55,22%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.709","44,37%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.969","55,63%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.367","45,42%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.277","54,58%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.695","45,84%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.809","54,16%"
"A.S. VIGO","HOMES","38.973","45,92%"
"A.S. VIGO","MULLERES","45.900","54,08%"
"SEN A.S. ASIGNADA","HOMES","111","46,06%"
"SEN A.S. ASIGNADA","MULLERES","130","53,94%"
