Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","170.727","45,17%"
"GALICIA","MULLERES","207.271","54,83%"

"A.S. A CORUÑA E CEE","HOMES","37.818","44,83%"
"A.S. A CORUÑA E CEE","MULLERES","46.543","55,17%"
"A.S. FERROL","HOMES","12.352","44,58%"
"A.S. FERROL","MULLERES","15.353","55,42%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.222","44,7%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.784","55,3%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.544","44,28%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.856","55,72%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.343","45,41%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.252","54,59%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.503","45,78%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.647","54,22%"
"A.S. VIGO","HOMES","38.830","45,93%"
"A.S. VIGO","MULLERES","45.708","54,07%"
"SEN A.S. ASIGNADA","HOMES","115","47,33%"
"SEN A.S. ASIGNADA","MULLERES","128","52,67%"
