Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","173.137","45,24%"
"GALICIA","MULLERES","209.607","54,76%"

"A.S. A CORUÑA E CEE","HOMES","38.453","44,88%"
"A.S. A CORUÑA E CEE","MULLERES","47.218","55,12%"
"A.S. FERROL","HOMES","12.501","44,64%"
"A.S. FERROL","MULLERES","15.502","55,36%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.658","44,88%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","24.144","55,12%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.874","44,44%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","26.097","55,56%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.472","45,44%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.380","54,56%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.919","45,92%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.990","54,08%"
"A.S. VIGO","HOMES","39.151","45,9%"
"A.S. VIGO","MULLERES","46.149","54,1%"
"SEN A.S. ASIGNADA","HOMES","109","46,19%"
"SEN A.S. ASIGNADA","MULLERES","127","53,81%"
