Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","150.795","45,33%"
"GALICIA","MULLERES","181.860","54,67%"

"A.S. A CORUÑA E CEE","HOMES","32.829","45,25%"
"A.S. A CORUÑA E CEE","MULLERES","39.715","54,75%"
"A.S. FERROL","HOMES","10.397","44,79%"
"A.S. FERROL","MULLERES","12.815","55,21%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","16.576","44,36%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","20.789","55,64%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","18.160","44,38%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","22.760","55,62%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","17.463","45,54%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","20.882","54,46%"
"A.S. SANTIAGO E BARBANZA","HOMES","19.980","45,96%"
"A.S. SANTIAGO E BARBANZA","MULLERES","23.489","54,04%"
"A.S. VIGO","HOMES","35.321","46,07%"
"A.S. VIGO","MULLERES","41.344","53,93%"
"SEN A.S. ASIGNADA","HOMES","69","51,11%"
"SEN A.S. ASIGNADA","MULLERES","66","48,89%"
