Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","166.704","45,06%"
"GALICIA","MULLERES","203.244","54,94%"

"A.S. A CORUÑA E CEE","HOMES","36.774","44,75%"
"A.S. A CORUÑA E CEE","MULLERES","45.409","55,25%"
"A.S. FERROL","HOMES","12.004","44,49%"
"A.S. FERROL","MULLERES","14.980","55,51%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.613","44,49%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.219","55,51%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.136","44,11%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.518","55,89%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.969","45,25%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.951","54,75%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.968","45,71%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.093","54,29%"
"A.S. VIGO","HOMES","38.122","45,9%"
"A.S. VIGO","MULLERES","44.941","54,1%"
"SEN A.S. ASIGNADA","HOMES","118","47,01%"
"SEN A.S. ASIGNADA","MULLERES","133","52,99%"
