Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","162.137","44,97%"
"GALICIA","MULLERES","198.386","55,03%"

"A.S. A CORUÑA E CEE","HOMES","35.646","44,74%"
"A.S. A CORUÑA E CEE","MULLERES","44.035","55,26%"
"A.S. FERROL","HOMES","11.490","44,32%"
"A.S. FERROL","MULLERES","14.433","55,68%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","17.998","44,3%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.627","55,7%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.608","43,93%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.027","56,07%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.572","45,18%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.533","54,82%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.340","45,63%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.423","54,37%"
"A.S. VIGO","HOMES","37.359","45,82%"
"A.S. VIGO","MULLERES","44.175","54,18%"
"SEN A.S. ASIGNADA","HOMES","124","48,25%"
"SEN A.S. ASIGNADA","MULLERES","133","51,75%"
