Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","60.593","47,14%"
"GALICIA","MULLERES","67.941","52,86%"

"A.S. A CORUÑA E CEE","HOMES","13.997","47,29%"
"A.S. A CORUÑA E CEE","MULLERES","15.604","52,71%"
"A.S. FERROL","HOMES","4.013","46,03%"
"A.S. FERROL","MULLERES","4.705","53,97%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","6.365","47,19%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","7.123","52,81%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","7.331","46,79%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","8.336","53,21%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","7.195","47,44%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","7.973","52,56%"
"A.S. SANTIAGO E BARBANZA","HOMES","8.810","47,61%"
"A.S. SANTIAGO E BARBANZA","MULLERES","9.695","52,39%"
"A.S. VIGO","HOMES","12.882","47,04%"
"A.S. VIGO","MULLERES","14.505","52,96%"
