Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","161.424","44,97%"
"GALICIA","MULLERES","197.528","55,03%"

"A.S. A CORUÑA E CEE","HOMES","35.437","44,73%"
"A.S. A CORUÑA E CEE","MULLERES","43.795","55,27%"
"A.S. FERROL","HOMES","11.422","44,29%"
"A.S. FERROL","MULLERES","14.367","55,71%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","17.921","44,28%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.551","55,72%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.532","43,96%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","24.898","56,04%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.518","45,2%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.453","54,8%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.251","45,61%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.343","54,39%"
"A.S. VIGO","HOMES","37.218","45,83%"
"A.S. VIGO","MULLERES","43.989","54,17%"
"SEN A.S. ASIGNADA","HOMES","125","48,64%"
"SEN A.S. ASIGNADA","MULLERES","132","51,36%"
