Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","166.719","45,06%"
"GALICIA","MULLERES","203.258","54,94%"

"A.S. A CORUÑA E CEE","HOMES","36.777","44,75%"
"A.S. A CORUÑA E CEE","MULLERES","45.414","55,25%"
"A.S. FERROL","HOMES","12.005","44,48%"
"A.S. FERROL","MULLERES","14.984","55,52%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.613","44,49%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.221","55,51%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.136","44,11%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.518","55,89%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.974","45,25%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.953","54,75%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.973","45,72%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.092","54,28%"
"A.S. VIGO","HOMES","38.123","45,89%"
"A.S. VIGO","MULLERES","44.943","54,11%"
"SEN A.S. ASIGNADA","HOMES","118","47,01%"
"SEN A.S. ASIGNADA","MULLERES","133","52,99%"
