Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","27.946","45,86%"
"GALICIA","MULLERES","32.997","54,14%"

"A.S. A CORUÑA E CEE","HOMES","6.133","46,25%"
"A.S. A CORUÑA E CEE","MULLERES","7.128","53,75%"
"A.S. FERROL","HOMES","1.789","44,87%"
"A.S. FERROL","MULLERES","2.198","55,13%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","3.202","45,75%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","3.797","54,25%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","3.766","45,04%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","4.596","54,96%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","3.061","45,72%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","3.634","54,28%"
"A.S. SANTIAGO E BARBANZA","HOMES","4.449","46,99%"
"A.S. SANTIAGO E BARBANZA","MULLERES","5.019","53,01%"
"A.S. VIGO","HOMES","5.546","45,57%"
"A.S. VIGO","MULLERES","6.625","54,43%"
