Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","171.228","45,18%"
"GALICIA","MULLERES","207.739","54,82%"

"A.S. A CORUÑA E CEE","HOMES","37.934","44,84%"
"A.S. A CORUÑA E CEE","MULLERES","46.656","55,16%"
"A.S. FERROL","HOMES","12.396","44,63%"
"A.S. FERROL","MULLERES","15.382","55,37%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.303","44,74%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.845","55,26%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.630","44,3%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.939","55,7%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.360","45,41%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.273","54,59%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.594","45,81%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.724","54,19%"
"A.S. VIGO","HOMES","38.897","45,93%"
"A.S. VIGO","MULLERES","45.791","54,07%"
"SEN A.S. ASIGNADA","HOMES","114","46,91%"
"SEN A.S. ASIGNADA","MULLERES","129","53,09%"
