Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","71.530","47,42%"
"GALICIA","MULLERES","79.306","52,58%"

"A.S. A CORUÑA E CEE","HOMES","16.832","47,52%"
"A.S. A CORUÑA E CEE","MULLERES","18.589","52,48%"
"A.S. FERROL","HOMES","4.735","46,55%"
"A.S. FERROL","MULLERES","5.437","53,45%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","7.609","47,46%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","8.422","52,54%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","8.086","46,98%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","9.126","53,02%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","8.444","47,55%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","9.313","52,45%"
"A.S. SANTIAGO E BARBANZA","HOMES","9.958","47,85%"
"A.S. SANTIAGO E BARBANZA","MULLERES","10.852","52,15%"
"A.S. VIGO","HOMES","15.866","47,46%"
"A.S. VIGO","MULLERES","17.567","52,54%"
