Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","169.365","45,13%"
"GALICIA","MULLERES","205.928","54,87%"

"A.S. A CORUÑA E CEE","HOMES","37.441","44,79%"
"A.S. A CORUÑA E CEE","MULLERES","46.148","55,21%"
"A.S. FERROL","HOMES","12.225","44,54%"
"A.S. FERROL","MULLERES","15.225","55,46%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.024","44,62%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.613","55,38%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.406","44,23%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.734","55,77%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.231","45,38%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.147","54,62%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.344","45,78%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.468","54,22%"
"A.S. VIGO","HOMES","38.579","45,9%"
"A.S. VIGO","MULLERES","45.462","54,1%"
"SEN A.S. ASIGNADA","HOMES","115","46,75%"
"SEN A.S. ASIGNADA","MULLERES","131","53,25%"
