Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","69.952","47,4%"
"GALICIA","MULLERES","77.638","52,6%"

"A.S. A CORUÑA E CEE","HOMES","16.374","47,51%"
"A.S. A CORUÑA E CEE","MULLERES","18.088","52,49%"
"A.S. FERROL","HOMES","4.614","46,54%"
"A.S. FERROL","MULLERES","5.301","53,46%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","7.421","47,45%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","8.220","52,55%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","7.983","46,9%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","9.039","53,1%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","8.314","47,59%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","9.156","52,41%"
"A.S. SANTIAGO E BARBANZA","HOMES","9.813","47,81%"
"A.S. SANTIAGO E BARBANZA","MULLERES","10.710","52,19%"
"A.S. VIGO","HOMES","15.433","47,4%"
"A.S. VIGO","MULLERES","17.124","52,6%"
