Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","162.293","44,98%"
"GALICIA","MULLERES","198.556","55,02%"

"A.S. A CORUÑA E CEE","HOMES","35.699","44,74%"
"A.S. A CORUÑA E CEE","MULLERES","44.094","55,26%"
"A.S. FERROL","HOMES","11.512","44,32%"
"A.S. FERROL","MULLERES","14.460","55,68%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.014","44,31%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.639","55,69%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.617","43,93%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.041","56,07%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.581","45,18%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.548","54,82%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.353","45,63%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.438","54,37%"
"A.S. VIGO","HOMES","37.393","45,83%"
"A.S. VIGO","MULLERES","44.203","54,17%"
"SEN A.S. ASIGNADA","HOMES","124","48,25%"
"SEN A.S. ASIGNADA","MULLERES","133","51,75%"
