Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","51.778","46,53%"
"GALICIA","MULLERES","59.501","53,47%"

"A.S. A CORUÑA E CEE","HOMES","12.314","46,75%"
"A.S. A CORUÑA E CEE","MULLERES","14.026","53,25%"
"A.S. FERROL","HOMES","3.644","45,73%"
"A.S. FERROL","MULLERES","4.324","54,27%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","5.449","46,62%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","6.239","53,38%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","6.276","46,04%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","7.357","53,96%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","5.864","46,93%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","6.632","53,07%"
"A.S. SANTIAGO E BARBANZA","HOMES","7.712","47,1%"
"A.S. SANTIAGO E BARBANZA","MULLERES","8.662","52,9%"
"A.S. VIGO","HOMES","10.519","46,18%"
"A.S. VIGO","MULLERES","12.261","53,82%"
