Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","167.040","45,07%"
"GALICIA","MULLERES","203.568","54,93%"

"A.S. A CORUÑA E CEE","HOMES","36.849","44,76%"
"A.S. A CORUÑA E CEE","MULLERES","45.485","55,24%"
"A.S. FERROL","HOMES","12.019","44,47%"
"A.S. FERROL","MULLERES","15.009","55,53%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.667","44,52%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.261","55,48%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.193","44,14%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.558","55,86%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.007","45,28%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.972","54,72%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.025","45,72%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.147","54,28%"
"A.S. VIGO","HOMES","38.162","45,89%"
"A.S. VIGO","MULLERES","45.004","54,11%"
"SEN A.S. ASIGNADA","HOMES","118","47,2%"
"SEN A.S. ASIGNADA","MULLERES","132","52,8%"
