Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","168.098","45,1%"
"GALICIA","MULLERES","204.648","54,9%"

"A.S. A CORUÑA E CEE","HOMES","37.161","44,78%"
"A.S. A CORUÑA E CEE","MULLERES","45.831","55,22%"
"A.S. FERROL","HOMES","12.106","44,51%"
"A.S. FERROL","MULLERES","15.094","55,49%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.780","44,55%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.377","55,45%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.299","44,18%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.648","55,82%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.127","45,35%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.050","54,65%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.155","45,73%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.294","54,27%"
"A.S. VIGO","HOMES","38.354","45,89%"
"A.S. VIGO","MULLERES","45.223","54,11%"
"SEN A.S. ASIGNADA","HOMES","116","46,96%"
"SEN A.S. ASIGNADA","MULLERES","131","53,04%"
