Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","171.584","45,19%"
"GALICIA","MULLERES","208.072","54,81%"

"A.S. A CORUÑA E CEE","HOMES","38.049","44,85%"
"A.S. A CORUÑA E CEE","MULLERES","46.784","55,15%"
"A.S. FERROL","HOMES","12.406","44,6%"
"A.S. FERROL","MULLERES","15.413","55,4%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.355","44,77%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.874","55,23%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.683","44,34%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.960","55,66%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.364","45,43%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.261","54,57%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.658","45,83%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.780","54,17%"
"A.S. VIGO","HOMES","38.957","45,93%"
"A.S. VIGO","MULLERES","45.870","54,07%"
"SEN A.S. ASIGNADA","HOMES","112","46,28%"
"SEN A.S. ASIGNADA","MULLERES","130","53,72%"
