Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","159.648","44,99%"
"GALICIA","MULLERES","195.239","55,01%"

"A.S. A CORUÑA E CEE","HOMES","34.949","44,76%"
"A.S. A CORUÑA E CEE","MULLERES","43.128","55,24%"
"A.S. FERROL","HOMES","11.230","44,33%"
"A.S. FERROL","MULLERES","14.104","55,67%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","17.715","44,25%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.319","55,75%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.269","43,93%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","24.594","56,07%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.332","45,21%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.216","54,79%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.057","45,64%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.082","54,36%"
"A.S. VIGO","HOMES","36.978","45,85%"
"A.S. VIGO","MULLERES","43.667","54,15%"
"SEN A.S. ASIGNADA","HOMES","118","47,77%"
"SEN A.S. ASIGNADA","MULLERES","129","52,23%"
