Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","111.928","47,29%"
"GALICIA","MULLERES","124.744","52,71%"

"A.S. A CORUÑA E CEE","HOMES","24.128","47,37%"
"A.S. A CORUÑA E CEE","MULLERES","26.810","52,63%"
"A.S. FERROL","HOMES","7.394","47,08%"
"A.S. FERROL","MULLERES","8.311","52,92%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","11.660","47,15%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","13.071","52,85%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","13.248","46,93%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","14.984","53,07%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","13.334","47,47%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","14.757","52,53%"
"A.S. SANTIAGO E BARBANZA","HOMES","14.939","47,3%"
"A.S. SANTIAGO E BARBANZA","MULLERES","16.642","52,7%"
"A.S. VIGO","HOMES","27.225","47,44%"
"A.S. VIGO","MULLERES","30.169","52,56%"
