Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","72.736","47,44%"
"GALICIA","MULLERES","80.571","52,56%"

"A.S. A CORUÑA E CEE","HOMES","17.101","47,53%"
"A.S. A CORUÑA E CEE","MULLERES","18.880","52,47%"
"A.S. FERROL","HOMES","4.849","46,65%"
"A.S. FERROL","MULLERES","5.546","53,35%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","7.813","47,45%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","8.653","52,55%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","8.183","47%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","9.227","53%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","8.539","47,58%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","9.409","52,42%"
"A.S. SANTIAGO E BARBANZA","HOMES","10.142","47,87%"
"A.S. SANTIAGO E BARBANZA","MULLERES","11.046","52,13%"
"A.S. VIGO","HOMES","16.109","47,49%"
"A.S. VIGO","MULLERES","17.810","52,51%"
