Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","14.685","45,69%"
"GALICIA","MULLERES","17.455","54,31%"

"A.S. A CORUÑA E CEE","HOMES","3.579","46,04%"
"A.S. A CORUÑA E CEE","MULLERES","4.195","53,96%"
"A.S. FERROL","HOMES","758","44,46%"
"A.S. FERROL","MULLERES","947","55,54%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","1.733","44,69%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","2.145","55,31%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","2.618","44,01%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","3.330","55,99%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","1.405","47,39%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","1.560","52,61%"
"A.S. SANTIAGO E BARBANZA","HOMES","2.343","46,74%"
"A.S. SANTIAGO E BARBANZA","MULLERES","2.670","53,26%"
"A.S. VIGO","HOMES","2.249","46,3%"
"A.S. VIGO","MULLERES","2.608","53,7%"
