Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","21.688","45,7%"
"GALICIA","MULLERES","25.774","54,3%"

"A.S. A CORUÑA E CEE","HOMES","4.987","46,24%"
"A.S. A CORUÑA E CEE","MULLERES","5.797","53,76%"
"A.S. FERROL","HOMES","1.333","44,37%"
"A.S. FERROL","MULLERES","1.671","55,63%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","2.655","45,93%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","3.125","54,07%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","3.153","44,36%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","3.955","55,64%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","2.288","46,38%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","2.645","53,62%"
"A.S. SANTIAGO E BARBANZA","HOMES","3.161","46,29%"
"A.S. SANTIAGO E BARBANZA","MULLERES","3.668","53,71%"
"A.S. VIGO","HOMES","4.111","45,56%"
"A.S. VIGO","MULLERES","4.913","54,44%"
