Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","171.360","45,19%"
"GALICIA","MULLERES","207.876","54,81%"

"A.S. A CORUÑA E CEE","HOMES","37.955","44,83%"
"A.S. A CORUÑA E CEE","MULLERES","46.704","55,17%"
"A.S. FERROL","HOMES","12.402","44,63%"
"A.S. FERROL","MULLERES","15.387","55,37%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.324","44,74%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.866","55,26%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.649","44,31%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.952","55,69%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.384","45,45%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.268","54,55%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.620","45,82%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.745","54,18%"
"A.S. VIGO","HOMES","38.912","45,92%"
"A.S. VIGO","MULLERES","45.824","54,08%"
"SEN A.S. ASIGNADA","HOMES","114","46,72%"
"SEN A.S. ASIGNADA","MULLERES","130","53,28%"
