Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","161.750","44,97%"
"GALICIA","MULLERES","197.943","55,03%"

"A.S. A CORUÑA E CEE","HOMES","35.525","44,72%"
"A.S. A CORUÑA E CEE","MULLERES","43.908","55,28%"
"A.S. FERROL","HOMES","11.456","44,3%"
"A.S. FERROL","MULLERES","14.406","55,7%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","17.957","44,29%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.586","55,71%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.575","43,94%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","24.977","56,06%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.551","45,19%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.498","54,81%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.288","45,62%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.374","54,38%"
"A.S. VIGO","HOMES","37.274","45,83%"
"A.S. VIGO","MULLERES","44.062","54,17%"
"SEN A.S. ASIGNADA","HOMES","124","48,44%"
"SEN A.S. ASIGNADA","MULLERES","132","51,56%"
