Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","49.387","46,41%"
"GALICIA","MULLERES","57.017","53,59%"

"A.S. A CORUÑA E CEE","HOMES","11.805","46,71%"
"A.S. A CORUÑA E CEE","MULLERES","13.469","53,29%"
"A.S. FERROL","HOMES","3.559","45,64%"
"A.S. FERROL","MULLERES","4.239","54,36%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","5.272","46,55%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","6.054","53,45%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","6.054","45,77%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","7.173","54,23%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","5.480","46,73%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","6.246","53,27%"
"A.S. SANTIAGO E BARBANZA","HOMES","7.412","46,95%"
"A.S. SANTIAGO E BARBANZA","MULLERES","8.375","53,05%"
"A.S. VIGO","HOMES","9.805","46,11%"
"A.S. VIGO","MULLERES","11.461","53,89%"
