Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","29.732","45,8%"
"GALICIA","MULLERES","35.191","54,2%"

"A.S. A CORUÑA E CEE","HOMES","6.562","46,23%"
"A.S. A CORUÑA E CEE","MULLERES","7.632","53,77%"
"A.S. FERROL","HOMES","1.920","44,82%"
"A.S. FERROL","MULLERES","2.364","55,18%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","3.346","45,57%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","3.997","54,43%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","3.993","45,05%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","4.870","54,95%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","3.227","45,88%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","3.807","54,12%"
"A.S. SANTIAGO E BARBANZA","HOMES","4.776","46,77%"
"A.S. SANTIAGO E BARBANZA","MULLERES","5.436","53,23%"
"A.S. VIGO","HOMES","5.908","45,47%"
"A.S. VIGO","MULLERES","7.085","54,53%"
