Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","82.252","47,55%"
"GALICIA","MULLERES","90.725","52,45%"

"A.S. A CORUÑA E CEE","HOMES","18.750","47,51%"
"A.S. A CORUÑA E CEE","MULLERES","20.718","52,49%"
"A.S. FERROL","HOMES","5.292","46,96%"
"A.S. FERROL","MULLERES","5.976","53,04%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","8.946","47,56%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","9.863","52,44%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","10.044","47,34%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","11.173","52,66%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","9.488","47,63%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","10.431","52,37%"
"A.S. SANTIAGO E BARBANZA","HOMES","11.092","47,97%"
"A.S. SANTIAGO E BARBANZA","MULLERES","12.029","52,03%"
"A.S. VIGO","HOMES","18.640","47,58%"
"A.S. VIGO","MULLERES","20.535","52,42%"
