Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","172.031","45,2%"
"GALICIA","MULLERES","208.566","54,8%"

"A.S. A CORUÑA E CEE","HOMES","38.158","44,84%"
"A.S. A CORUÑA E CEE","MULLERES","46.936","55,16%"
"A.S. FERROL","HOMES","12.434","44,63%"
"A.S. FERROL","MULLERES","15.429","55,37%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.458","44,79%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.989","55,21%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.740","44,38%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.992","55,62%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.387","45,42%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.298","54,58%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.749","45,86%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.851","54,14%"
"A.S. VIGO","HOMES","38.994","45,91%"
"A.S. VIGO","MULLERES","45.942","54,09%"
"SEN A.S. ASIGNADA","HOMES","111","46,25%"
"SEN A.S. ASIGNADA","MULLERES","129","53,75%"
