Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","148.427","45,44%"
"GALICIA","MULLERES","178.187","54,56%"

"A.S. A CORUÑA E CEE","HOMES","32.233","45,39%"
"A.S. A CORUÑA E CEE","MULLERES","38.780","54,61%"
"A.S. FERROL","HOMES","10.165","44,91%"
"A.S. FERROL","MULLERES","12.467","55,09%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","16.301","44,44%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","20.380","55,56%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","17.883","44,5%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","22.307","55,5%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","17.209","45,65%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","20.486","54,35%"
"A.S. SANTIAGO E BARBANZA","HOMES","19.673","46,11%"
"A.S. SANTIAGO E BARBANZA","MULLERES","22.991","53,89%"
"A.S. VIGO","HOMES","34.902","46,15%"
"A.S. VIGO","MULLERES","40.720","53,85%"
"SEN A.S. ASIGNADA","HOMES","61","52,14%"
"SEN A.S. ASIGNADA","MULLERES","56","47,86%"
