Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","166.974","45,07%"
"GALICIA","MULLERES","203.489","54,93%"

"A.S. A CORUÑA E CEE","HOMES","36.836","44,75%"
"A.S. A CORUÑA E CEE","MULLERES","45.470","55,25%"
"A.S. FERROL","HOMES","12.016","44,48%"
"A.S. FERROL","MULLERES","14.999","55,52%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.655","44,52%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.248","55,48%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.182","44,13%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.549","55,87%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.000","45,27%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.975","54,73%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.015","45,73%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.131","54,27%"
"A.S. VIGO","HOMES","38.152","45,89%"
"A.S. VIGO","MULLERES","44.985","54,11%"
"SEN A.S. ASIGNADA","HOMES","118","47,2%"
"SEN A.S. ASIGNADA","MULLERES","132","52,8%"
