Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","137.626","46,2%"
"GALICIA","MULLERES","160.285","53,8%"

"A.S. A CORUÑA E CEE","HOMES","29.869","46,24%"
"A.S. A CORUÑA E CEE","MULLERES","34.723","53,76%"
"A.S. FERROL","HOMES","8.965","46,07%"
"A.S. FERROL","MULLERES","10.493","53,93%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","14.943","45,54%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","17.870","54,46%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","16.402","45,3%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","19.802","54,7%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","16.138","46,32%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","18.703","53,68%"
"A.S. SANTIAGO E BARBANZA","HOMES","18.323","46,49%"
"A.S. SANTIAGO E BARBANZA","MULLERES","21.086","53,51%"
"A.S. VIGO","HOMES","32.955","46,72%"
"A.S. VIGO","MULLERES","37.584","53,28%"
"SEN A.S. ASIGNADA","HOMES","31","56,36%"
"SEN A.S. ASIGNADA","MULLERES","24","43,64%"
