Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","114.320","47,19%"
"GALICIA","MULLERES","127.917","52,81%"

"A.S. A CORUÑA E CEE","HOMES","24.632","47,25%"
"A.S. A CORUÑA E CEE","MULLERES","27.503","52,75%"
"A.S. FERROL","HOMES","7.562","47%"
"A.S. FERROL","MULLERES","8.528","53%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","11.921","47,01%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","13.436","52,99%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","13.538","46,79%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","15.393","53,21%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","13.594","47,35%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","15.116","52,65%"
"A.S. SANTIAGO E BARBANZA","HOMES","15.222","47,24%"
"A.S. SANTIAGO E BARBANZA","MULLERES","17.001","52,76%"
"A.S. VIGO","HOMES","27.851","47,37%"
"A.S. VIGO","MULLERES","30.940","52,63%"
