Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","87.165","47,58%"
"GALICIA","MULLERES","96.034","52,42%"

"A.S. A CORUÑA E CEE","HOMES","19.460","47,5%"
"A.S. A CORUÑA E CEE","MULLERES","21.509","52,5%"
"A.S. FERROL","HOMES","5.486","47,19%"
"A.S. FERROL","MULLERES","6.139","52,81%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","9.287","47,63%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","10.212","52,37%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","10.722","47,33%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","11.932","52,67%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","10.255","47,62%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","11.279","52,38%"
"A.S. SANTIAGO E BARBANZA","HOMES","11.581","47,92%"
"A.S. SANTIAGO E BARBANZA","MULLERES","12.585","52,08%"
"A.S. VIGO","HOMES","20.374","47,66%"
"A.S. VIGO","MULLERES","22.378","52,34%"
