Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","171.984","45,2%"
"GALICIA","MULLERES","208.481","54,8%"

"A.S. A CORUÑA E CEE","HOMES","38.143","44,84%"
"A.S. A CORUÑA E CEE","MULLERES","46.914","55,16%"
"A.S. FERROL","HOMES","12.436","44,64%"
"A.S. FERROL","MULLERES","15.423","55,36%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.442","44,79%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.961","55,21%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.738","44,38%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.990","55,62%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.381","45,42%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.290","54,58%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.738","45,86%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.841","54,14%"
"A.S. VIGO","HOMES","38.995","45,92%"
"A.S. VIGO","MULLERES","45.932","54,08%"
"SEN A.S. ASIGNADA","HOMES","111","46,06%"
"SEN A.S. ASIGNADA","MULLERES","130","53,94%"
