Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","121.182","46,85%"
"GALICIA","MULLERES","137.503","53,15%"

"A.S. A CORUÑA E CEE","HOMES","26.263","46,91%"
"A.S. A CORUÑA E CEE","MULLERES","29.724","53,09%"
"A.S. FERROL","HOMES","7.984","46,71%"
"A.S. FERROL","MULLERES","9.107","53,29%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","12.839","46,53%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","14.752","53,47%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","14.327","46,37%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","16.573","53,63%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","14.347","46,87%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","16.262","53,13%"
"A.S. SANTIAGO E BARBANZA","HOMES","16.050","46,92%"
"A.S. SANTIAGO E BARBANZA","MULLERES","18.156","53,08%"
"A.S. VIGO","HOMES","29.372","47,15%"
"A.S. VIGO","MULLERES","32.929","52,85%"
