Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","152.734","45,23%"
"GALICIA","MULLERES","184.926","54,77%"

"A.S. A CORUÑA E CEE","HOMES","33.289","45,14%"
"A.S. A CORUÑA E CEE","MULLERES","40.465","54,86%"
"A.S. FERROL","HOMES","10.548","44,75%"
"A.S. FERROL","MULLERES","13.021","55,25%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","16.776","44,29%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","21.101","55,71%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","18.408","44,23%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","23.211","55,77%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","17.630","45,44%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","21.167","54,56%"
"A.S. SANTIAGO E BARBANZA","HOMES","20.253","45,87%"
"A.S. SANTIAGO E BARBANZA","MULLERES","23.903","54,13%"
"A.S. VIGO","HOMES","35.759","46%"
"A.S. VIGO","MULLERES","41.985","54%"
"SEN A.S. ASIGNADA","HOMES","71","49,31%"
"SEN A.S. ASIGNADA","MULLERES","73","50,69%"
