Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","166.199","45,05%"
"GALICIA","MULLERES","202.758","54,95%"

"A.S. A CORUÑA E CEE","HOMES","36.693","44,74%"
"A.S. A CORUÑA E CEE","MULLERES","45.314","55,26%"
"A.S. FERROL","HOMES","11.948","44,44%"
"A.S. FERROL","MULLERES","14.937","55,56%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.551","44,47%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.161","55,53%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.025","44,07%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.416","55,93%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.938","45,25%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.911","54,75%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.902","45,7%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.028","54,3%"
"A.S. VIGO","HOMES","38.023","45,88%"
"A.S. VIGO","MULLERES","44.858","54,12%"
"SEN A.S. ASIGNADA","HOMES","119","47,22%"
"SEN A.S. ASIGNADA","MULLERES","133","52,78%"
