Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","155.446","45,11%"
"GALICIA","MULLERES","189.138","54,89%"

"A.S. A CORUÑA E CEE","HOMES","33.941","44,95%"
"A.S. A CORUÑA E CEE","MULLERES","41.567","55,05%"
"A.S. FERROL","HOMES","10.773","44,58%"
"A.S. FERROL","MULLERES","13.393","55,42%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","17.091","44,23%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","21.554","55,77%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","18.710","44,11%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","23.707","55,89%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","17.938","45,34%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","21.623","54,66%"
"A.S. SANTIAGO E BARBANZA","HOMES","20.590","45,76%"
"A.S. SANTIAGO E BARBANZA","MULLERES","24.409","54,24%"
"A.S. VIGO","HOMES","36.320","45,9%"
"A.S. VIGO","MULLERES","42.800","54,1%"
"SEN A.S. ASIGNADA","HOMES","83","49,4%"
"SEN A.S. ASIGNADA","MULLERES","85","50,6%"
