Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","18.025","45,75%"
"GALICIA","MULLERES","21.378","54,25%"

"A.S. A CORUÑA E CEE","HOMES","4.231","46,11%"
"A.S. A CORUÑA E CEE","MULLERES","4.944","53,89%"
"A.S. FERROL","HOMES","1.076","43,92%"
"A.S. FERROL","MULLERES","1.374","56,08%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","2.154","45,33%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","2.598","54,67%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","2.901","44,16%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","3.669","55,84%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","1.816","46,79%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","2.065","53,21%"
"A.S. SANTIAGO E BARBANZA","HOMES","2.729","46,56%"
"A.S. SANTIAGO E BARBANZA","MULLERES","3.132","53,44%"
"A.S. VIGO","HOMES","3.118","46,44%"
"A.S. VIGO","MULLERES","3.596","53,56%"
