Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","173.614","45,24%"
"GALICIA","MULLERES","210.109","54,76%"

"A.S. A CORUÑA E CEE","HOMES","38.571","44,9%"
"A.S. A CORUÑA E CEE","MULLERES","47.339","55,1%"
"A.S. FERROL","HOMES","12.519","44,64%"
"A.S. FERROL","MULLERES","15.527","55,36%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.724","44,87%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","24.232","55,13%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.942","44,47%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","26.146","55,53%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.520","45,43%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.445","54,57%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.993","45,93%"
"A.S. SANTIAGO E BARBANZA","MULLERES","27.063","54,07%"
"A.S. VIGO","HOMES","39.236","45,91%"
"A.S. VIGO","MULLERES","46.232","54,09%"
"SEN A.S. ASIGNADA","HOMES","109","46,58%"
"SEN A.S. ASIGNADA","MULLERES","125","53,42%"
