Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","83.608","47,58%"
"GALICIA","MULLERES","92.126","52,42%"

"A.S. A CORUÑA E CEE","HOMES","18.915","47,48%"
"A.S. A CORUÑA E CEE","MULLERES","20.920","52,52%"
"A.S. FERROL","HOMES","5.351","47,03%"
"A.S. FERROL","MULLERES","6.028","52,97%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","9.011","47,57%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","9.933","52,43%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","10.296","47,36%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","11.446","52,64%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","9.730","47,68%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","10.678","52,32%"
"A.S. SANTIAGO E BARBANZA","HOMES","11.172","47,97%"
"A.S. SANTIAGO E BARBANZA","MULLERES","12.119","52,03%"
"A.S. VIGO","HOMES","19.133","47,67%"
"A.S. VIGO","MULLERES","21.002","52,33%"
