Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","170.906","45,17%"
"GALICIA","MULLERES","207.422","54,83%"

"A.S. A CORUÑA E CEE","HOMES","37.865","44,83%"
"A.S. A CORUÑA E CEE","MULLERES","46.591","55,17%"
"A.S. FERROL","HOMES","12.360","44,59%"
"A.S. FERROL","MULLERES","15.359","55,41%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","19.260","44,72%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.804","55,28%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.565","44,28%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.881","55,72%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.350","45,42%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.255","54,58%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.531","45,79%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.671","54,21%"
"A.S. VIGO","HOMES","38.860","45,94%"
"A.S. VIGO","MULLERES","45.733","54,06%"
"SEN A.S. ASIGNADA","HOMES","115","47,33%"
"SEN A.S. ASIGNADA","MULLERES","128","52,67%"
