Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","47.466","46,34%"
"GALICIA","MULLERES","54.963","53,66%"

"A.S. A CORUÑA E CEE","HOMES","11.241","46,61%"
"A.S. A CORUÑA E CEE","MULLERES","12.877","53,39%"
"A.S. FERROL","HOMES","3.464","45,65%"
"A.S. FERROL","MULLERES","4.125","54,35%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","5.103","46,29%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","5.920","53,71%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","5.927","45,76%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","7.024","54,24%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","5.247","46,49%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","6.039","53,51%"
"A.S. SANTIAGO E BARBANZA","HOMES","7.174","47,03%"
"A.S. SANTIAGO E BARBANZA","MULLERES","8.080","52,97%"
"A.S. VIGO","HOMES","9.310","46,07%"
"A.S. VIGO","MULLERES","10.898","53,93%"
