Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","167.607","45,09%"
"GALICIA","MULLERES","204.131","54,91%"

"A.S. A CORUÑA E CEE","HOMES","37.045","44,79%"
"A.S. A CORUÑA E CEE","MULLERES","45.667","55,21%"
"A.S. FERROL","HOMES","12.064","44,48%"
"A.S. FERROL","MULLERES","15.058","55,52%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.730","44,56%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.304","55,44%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","20.245","44,17%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.589","55,83%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","19.075","45,32%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","23.013","54,68%"
"A.S. SANTIAGO E BARBANZA","HOMES","22.082","45,7%"
"A.S. SANTIAGO E BARBANZA","MULLERES","26.234","54,3%"
"A.S. VIGO","HOMES","38.249","45,87%"
"A.S. VIGO","MULLERES","45.134","54,13%"
"SEN A.S. ASIGNADA","HOMES","117","46,99%"
"SEN A.S. ASIGNADA","MULLERES","132","53,01%"
