Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","51.375","46,5%"
"GALICIA","MULLERES","59.109","53,5%"

"A.S. A CORUÑA E CEE","HOMES","12.232","46,74%"
"A.S. A CORUÑA E CEE","MULLERES","13.940","53,26%"
"A.S. FERROL","HOMES","3.625","45,72%"
"A.S. FERROL","MULLERES","4.304","54,28%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","5.424","46,62%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","6.210","53,38%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","6.250","46%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","7.336","54%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","5.806","46,88%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","6.578","53,12%"
"A.S. SANTIAGO E BARBANZA","HOMES","7.644","47,02%"
"A.S. SANTIAGO E BARBANZA","MULLERES","8.613","52,98%"
"A.S. VIGO","HOMES","10.394","46,15%"
"A.S. VIGO","MULLERES","12.128","53,85%"
