Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","163.101","44,98%"
"GALICIA","MULLERES","199.533","55,02%"

"A.S. A CORUÑA E CEE","HOMES","35.920","44,74%"
"A.S. A CORUÑA E CEE","MULLERES","44.374","55,26%"
"A.S. FERROL","HOMES","11.607","44,29%"
"A.S. FERROL","MULLERES","14.601","55,71%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.116","44,31%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.770","55,69%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.692","43,95%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.112","56,05%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.683","45,22%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.631","54,78%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.428","45,62%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.538","54,38%"
"A.S. VIGO","HOMES","37.532","45,82%"
"A.S. VIGO","MULLERES","44.374","54,18%"
"SEN A.S. ASIGNADA","HOMES","123","48,05%"
"SEN A.S. ASIGNADA","MULLERES","133","51,95%"
