Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","50.172","46,45%"
"GALICIA","MULLERES","57.844","53,55%"

"A.S. A CORUÑA E CEE","HOMES","11.972","46,72%"
"A.S. A CORUÑA E CEE","MULLERES","13.654","53,28%"
"A.S. FERROL","HOMES","3.590","45,71%"
"A.S. FERROL","MULLERES","4.264","54,29%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","5.338","46,61%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","6.114","53,39%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","6.134","45,88%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","7.236","54,12%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","5.610","46,78%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","6.382","53,22%"
"A.S. SANTIAGO E BARBANZA","HOMES","7.491","46,95%"
"A.S. SANTIAGO E BARBANZA","MULLERES","8.464","53,05%"
"A.S. VIGO","HOMES","10.037","46,11%"
"A.S. VIGO","MULLERES","11.730","53,89%"
