Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","62.584","47,15%"
"GALICIA","MULLERES","70.136","52,85%"

"A.S. A CORUÑA E CEE","HOMES","14.371","47,26%"
"A.S. A CORUÑA E CEE","MULLERES","16.038","52,74%"
"A.S. FERROL","HOMES","4.115","45,98%"
"A.S. FERROL","MULLERES","4.834","54,02%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","6.611","47,22%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","7.389","52,78%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","7.475","46,75%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","8.515","53,25%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","7.485","47,48%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","8.279","52,52%"
"A.S. SANTIAGO E BARBANZA","HOMES","9.049","47,55%"
"A.S. SANTIAGO E BARBANZA","MULLERES","9.983","52,45%"
"A.S. VIGO","HOMES","13.478","47,17%"
"A.S. VIGO","MULLERES","15.098","52,83%"
