Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","48.583","46,38%"
"GALICIA","MULLERES","56.171","53,62%"

"A.S. A CORUÑA E CEE","HOMES","11.621","46,67%"
"A.S. A CORUÑA E CEE","MULLERES","13.280","53,33%"
"A.S. FERROL","HOMES","3.540","45,68%"
"A.S. FERROL","MULLERES","4.210","54,32%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","5.212","46,49%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","5.998","53,51%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","5.983","45,73%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","7.101","54,27%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","5.354","46,63%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","6.129","53,37%"
"A.S. SANTIAGO E BARBANZA","HOMES","7.295","47,01%"
"A.S. SANTIAGO E BARBANZA","MULLERES","8.223","52,99%"
"A.S. VIGO","HOMES","9.578","46,03%"
"A.S. VIGO","MULLERES","11.230","53,97%"
