Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","161.956","44,97%"
"GALICIA","MULLERES","198.157","55,03%"

"A.S. A CORUÑA E CEE","HOMES","35.584","44,73%"
"A.S. A CORUÑA E CEE","MULLERES","43.964","55,27%"
"A.S. FERROL","HOMES","11.471","44,31%"
"A.S. FERROL","MULLERES","14.419","55,69%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","17.986","44,3%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.613","55,7%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.594","43,93%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.009","56,07%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.563","45,2%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.509","54,8%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.311","45,63%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.394","54,37%"
"A.S. VIGO","HOMES","37.323","45,83%"
"A.S. VIGO","MULLERES","44.116","54,17%"
"SEN A.S. ASIGNADA","HOMES","124","48,25%"
"SEN A.S. ASIGNADA","MULLERES","133","51,75%"
