Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","164.800","45,01%"
"GALICIA","MULLERES","201.329","54,99%"

"A.S. A CORUÑA E CEE","HOMES","36.328","44,74%"
"A.S. A CORUÑA E CEE","MULLERES","44.873","55,26%"
"A.S. FERROL","HOMES","11.796","44,4%"
"A.S. FERROL","MULLERES","14.771","55,6%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.352","44,36%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","23.014","55,64%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.859","44,01%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.262","55,99%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.841","45,23%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.812","54,77%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.694","45,65%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.827","54,35%"
"A.S. VIGO","HOMES","37.809","45,86%"
"A.S. VIGO","MULLERES","44.636","54,14%"
"SEN A.S. ASIGNADA","HOMES","121","47,45%"
"SEN A.S. ASIGNADA","MULLERES","134","52,55%"
