Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","12.186","45,72%"
"GALICIA","MULLERES","14.470","54,28%"

"A.S. A CORUÑA E CEE","HOMES","3.161","46,15%"
"A.S. A CORUÑA E CEE","MULLERES","3.688","53,85%"
"A.S. FERROL","HOMES","518","44,43%"
"A.S. FERROL","MULLERES","648","55,57%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","1.492","44,42%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","1.867","55,58%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","2.261","44,36%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","2.836","55,64%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","1.136","47,59%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","1.251","52,41%"
"A.S. SANTIAGO E BARBANZA","HOMES","1.894","46,57%"
"A.S. SANTIAGO E BARBANZA","MULLERES","2.173","53,43%"
"A.S. VIGO","HOMES","1.724","46,21%"
"A.S. VIGO","MULLERES","2.007","53,79%"
