Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","49.174","46,42%"
"GALICIA","MULLERES","56.769","53,58%"

"A.S. A CORUÑA E CEE","HOMES","11.753","46,71%"
"A.S. A CORUÑA E CEE","MULLERES","13.408","53,29%"
"A.S. FERROL","HOMES","3.552","45,67%"
"A.S. FERROL","MULLERES","4.226","54,33%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","5.258","46,56%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","6.036","53,44%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","6.033","45,81%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","7.136","54,19%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","5.450","46,7%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","6.220","53,3%"
"A.S. SANTIAGO E BARBANZA","HOMES","7.382","46,98%"
"A.S. SANTIAGO E BARBANZA","MULLERES","8.330","53,02%"
"A.S. VIGO","HOMES","9.746","46,06%"
"A.S. VIGO","MULLERES","11.413","53,94%"
