Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","48.430","46,37%"
"GALICIA","MULLERES","56.003","53,63%"

"A.S. A CORUÑA E CEE","HOMES","11.575","46,65%"
"A.S. A CORUÑA E CEE","MULLERES","13.235","53,35%"
"A.S. FERROL","HOMES","3.534","45,68%"
"A.S. FERROL","MULLERES","4.202","54,32%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","5.196","46,48%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","5.984","53,52%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","5.981","45,76%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","7.089","54,24%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","5.339","46,61%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","6.116","53,39%"
"A.S. SANTIAGO E BARBANZA","HOMES","7.265","46,98%"
"A.S. SANTIAGO E BARBANZA","MULLERES","8.200","53,02%"
"A.S. VIGO","HOMES","9.540","46,05%"
"A.S. VIGO","MULLERES","11.177","53,95%"
