Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","45.030","46,28%"
"GALICIA","MULLERES","52.279","53,72%"

"A.S. A CORUÑA E CEE","HOMES","10.464","46,59%"
"A.S. A CORUÑA E CEE","MULLERES","11.998","53,41%"
"A.S. FERROL","HOMES","3.256","45,56%"
"A.S. FERROL","MULLERES","3.890","54,44%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","4.873","46,31%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","5.649","53,69%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","5.773","45,68%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","6.865","54,32%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","4.924","46,26%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","5.721","53,74%"
"A.S. SANTIAGO E BARBANZA","HOMES","6.929","47%"
"A.S. SANTIAGO E BARBANZA","MULLERES","7.814","53%"
"A.S. VIGO","HOMES","8.811","46%"
"A.S. VIGO","MULLERES","10.342","54%"
