Area_Sanitaria,Genero,Personas_Infectadas,Porcentaje
"GALICIA","HOMES","164.063","44,99%"
"GALICIA","MULLERES","200.583","55,01%"

"A.S. A CORUÑA E CEE","HOMES","36.162","44,74%"
"A.S. A CORUÑA E CEE","MULLERES","44.670","55,26%"
"A.S. FERROL","HOMES","11.714","44,33%"
"A.S. FERROL","MULLERES","14.709","55,67%"
"A.S. LUGO, A MARIÑA E MONFORTE","HOMES","18.234","44,34%"
"A.S. LUGO, A MARIÑA E MONFORTE","MULLERES","22.886","55,66%"
"A.S. OURENSE, VERÍN E O BARCO","HOMES","19.799","44%"
"A.S. OURENSE, VERÍN E O BARCO","MULLERES","25.201","56%"
"A.S. PONTEVEDRA E O SALNÉS","HOMES","18.785","45,23%"
"A.S. PONTEVEDRA E O SALNÉS","MULLERES","22.747","54,77%"
"A.S. SANTIAGO E BARBANZA","HOMES","21.573","45,62%"
"A.S. SANTIAGO E BARBANZA","MULLERES","25.714","54,38%"
"A.S. VIGO","HOMES","37.675","45,84%"
"A.S. VIGO","MULLERES","44.521","54,16%"
"SEN A.S. ASIGNADA","HOMES","121","47,27%"
"SEN A.S. ASIGNADA","MULLERES","135","52,73%"
